7,-1.3743666990e-01,-5.8313903261e-02,2.8764054155e-03
8,-1.3820619096e-01,-5.5517691151e-02,2.9213468189e-03

Region 28 (9 circles):
Circle_Index,Center_X,Center_Y,Radius
0,-1.3891128632e-01,-5.2660890948e-02,2.9610135646e-03
1,-1.3955176394e-01,-4.9751044268e-02,2.9951980410e-03
2,-1.4012743180e-01,-4.6795692730e-02,3.0237294863e-03
3,-1.4063809787e-01,-4.3802377952e-02,3.0464687999e-03
4,-1.4108357014e-01,-4.0778641552e-02,3.0633044683e-03
5,-1.4146365657e-01,-3.7732025147e-02,3.0741494218e-03
6,-1.4177816515e-01,-3.4670070357e-02,3.0789386828e-03
7,-1.4202690384e-01,-3.1600318799e-02,3.0776277039e-03
8,-1.4220968064e-01,-2.8530312090e-02,3.0701913257e-03

Region 29 (9 circles):
Circle_Index,Center_X,Center_Y,Radius
0,-1.4232630350e-01,-2.5467591850e-02,3.0566233158e-03
1,-1.4237658041e-01,-2.2419699695e-02,3.0369364750e-03
2,-1.4236031934e-01,-1.9394177245e-02,3.0111633293e-03
3,-1.4227732827e-01,-1.6398566116e-02,2.9793574495e-03
4,-1.4212741518e-01,-1.3440407927e-02,2.9415954817e-03
5,-1.4191038804e-01,-1.0527244296e-02,2.8979800032e-03
6,-1.4162605482e-01,-7.6666168414e-03,2.8486433746e-03
7,-1.4127422351e-01,-4.8660671806e-03,2.7937528136e-03
8,-1.4085470207e-01,-2.1331369316e-03,2.7335169977e-03
